"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"514","DGKELBDO_00939",0.696066666666667,16.689675,6.82855730769747,3.0928715859609e-05,0.000291639072889454,2.20112157862195
"1781","DGKELBDO_03031",-0.351433333333329,17.859775,-6.79500274162156,3.2319281082182e-05,0.000303875539370401,2.15451543403005
"1360","DGKELBDO_02394",-1.3956,13.3282833333333,-6.79054693098256,3.25089285062945e-05,0.000304782848345547,2.14831536259662
"416","DGKELBDO_00770",0.686333333333335,16.3808833333333,6.78553939083293,3.27234850021885e-05,0.000305917836934745,2.14134447237128
"2155","DGKELBDO_03612",-0.712366666666668,15.2165333333333,-6.78166575870103,3.28904997995562e-05,0.000306603177618654,2.1359498122934
"950","DGKELBDO_01686",0.599166666666665,15.65095,6.74288087320165,3.46140952787389e-05,0.00032175374929555,2.08182677593804
"2229","DGKELBDO_03742",-0.711366666666663,15.5459166666667,-6.71695932523289,3.58199342800774e-05,0.000332019334176808,2.04554358013637
"2564","DGKELBDO_04307",-0.460666666666672,18.4997,-6.70138137728196,3.6566224643198e-05,0.000337979341899841,2.023695942389
"1374","DGKELBDO_02422",-0.572299999999998,15.0860916666667,-6.69887152168384,3.66880162826803e-05,0.000338149828949098,2.02017293750075
"3118","DGKELBDO_05339",1.88663333333334,14.1453,6.69013627918437,3.71153016542773e-05,0.000341127154530324,2.00790505263861
"422","DGKELBDO_00777",0.637700000000001,14.0247166666667,6.6873907172398,3.72507013925063e-05,0.000341412590913952,2.00404706367493
"343","DGKELBDO_00647",3.0903,12.84435,6.6812502916252,3.75554433231237e-05,0.000343244163556594,1.99541509000239
"2178","DGKELBDO_03672",-0.458000000000002,16.3114666666667,-6.67787907377431,3.77238890864488e-05,0.000343823301088748,1.99067383690733
"2064","DGKELBDO_03490",3.97493333333333,14.2636083333333,6.64572239199359,3.93719734752064e-05,0.000357847492252432,1.94537314484987
"730","DGKELBDO_01312",1.31603333333333,15.324525,6.64045974547054,3.96489688537076e-05,0.000359366831272386,1.93794631665841
"2712","DGKELBDO_04622",1.51686666666667,13.4852416666667,6.63488723627354,3.99445533904072e-05,0.000359901510498548,1.93007818420445
"750","DGKELBDO_01337",0.622166666666667,15.7608333333333,6.6341911155616,3.99816436920644e-05,0.000359901510498548,1.92909500276318
"51","DGKELBDO_00067",0.432166666666669,14.9020583333333,6.63313579559531,4.00379430994717e-05,0.000359901510498548,1.92760437534914
"2153","DGKELBDO_03610",-0.730033333333335,16.9536916666667,-6.62135086418408,4.06724560190699e-05,0.000364603496149032,1.91094822185306
"1972","DGKELBDO_03336",0.663766666666664,15.355825,6.61846720965545,4.08293515472088e-05,0.000365009940607834,1.90686981138685
"1977","DGKELBDO_03341",0.912566666666674,18.5552583333333,6.614079688774,4.10693166089618e-05,0.00036615477914039,1.90066232703352
"1804","DGKELBDO_03080",-0.410599999999999,18.8079833333333,-6.60781018895624,4.14148402561434e-05,0.000368231949233971,1.89178775718944
"1235","DGKELBDO_02141",-1.19203333333333,13.7301333333333,-6.59487431312012,4.2137650704027e-05,0.000373643341744109,1.87346026423462
"1481","DGKELBDO_02605",1.12416666666667,15.019925,6.58788321426845,4.25339087948643e-05,0.000376134163874672,1.86354600792227
"2427","DGKELBDO_04085",-0.710366666666667,14.6003666666667,-6.58554539000235,4.26673074545368e-05,0.000376134163874672,1.86022922302748
"2048","DGKELBDO_03470",-0.3834,15.3051083333333,-6.58386586728769,4.27634196092231e-05,0.000376134163874672,1.85784595182062
"2480","DGKELBDO_04146",0.376233333333332,16.2461666666667,6.57843909780526,4.30755612733079e-05,0.00037786390478891,1.85014269718603
"1933","DGKELBDO_03283",-0.557766666666666,17.2202083333333,-6.57619714545655,4.32052281093173e-05,0.00037798798495638,1.8469591152122
"2661","DGKELBDO_04465",1.1907,13.4871166666667,6.55618930766216,4.43811177343858e-05,0.000387240045938428,1.81851812551316
"2226","DGKELBDO_03739",4.9164,14.063075,6.54571179655137,4.50105432184936e-05,0.000391687493114125,1.80360304161508
"345","DGKELBDO_00651",-0.836366666666667,14.2588,-6.53783866647885,4.54898079804565e-05,0.000393794759833747,1.79238569937957
"1777","DGKELBDO_03023",-0.726366666666664,18.6875,-6.53688421331404,4.55482795851697e-05,0.000393794759833747,1.79102526524004
"1163","DGKELBDO_02022",1.49846666666667,13.3596583333333,6.53581695400581,4.5613757327931e-05,0.000393794759833747,1.78950389766378
"744","DGKELBDO_01329",1.9229,19.440025,6.52916398463301,4.60242071565436e-05,0.000395059699780861,1.78001671069043
"1705","DGKELBDO_02926",-0.433233333333334,15.7322666666667,-6.52806236443275,4.60925519479624e-05,0.000395059699780861,1.7784452184631
"1816","DGKELBDO_03097",0.658166666666673,14.2622166666667,6.52576222807381,4.62356039174003e-05,0.000395059699780861,1.77516348413288
"2464","DGKELBDO_04127",0.432100000000002,16.9015833333333,6.52563974160747,4.62432350293612e-05,0.000395059699780861,1.77498870586554
"18","DGKELBDO_00023",-1.3361,13.3038333333333,-6.52187147670887,4.64786650987178e-05,0.000396036958861991,1.76961071294954
"1775","DGKELBDO_03018",-0.650966666666662,15.7263,-6.51304600536677,4.70350971054791e-05,0.000399737240854877,1.75700771261953
"2601","DGKELBDO_04359",0.767666666666667,15.344075,6.49010064681793,4.85154488264361e-05,0.000411250125803365,1.72419215874606
"584","DGKELBDO_01046",-0.872066666666671,13.3956833333333,-6.48658792764303,4.87464494226718e-05,0.000412140523284191,1.71916215382014
"249","DGKELBDO_00374",0.289200000000001,16.563475,6.46386250068445,5.02696713912695e-05,0.000421742199821802,1.68658053797986
"1738","DGKELBDO_02967",1.99443333333333,14.0029166666667,6.46307517068051,5.03233496521187e-05,0.000421742199821802,1.68545048948125
"1658","DGKELBDO_02852",2.62263333333334,13.9695416666667,6.46228753764924,5.03771100256396e-05,0.000421742199821802,1.68431992240382
"1458","DGKELBDO_02571",2.25943333333334,19.7088583333333,6.46198644853926,5.03976773014439e-05,0.000421742199821802,1.6838877175166
"1294","DGKELBDO_02298",0.694633333333334,15.4632166666667,6.45965126839923,5.05574983202117e-05,0.000422000343121767,1.68053521742189
"2845","DGKELBDO_04883",1.46183333333333,12.812525,6.43832040972782,5.20427827638878e-05,0.000433292583214863,1.64987751810703
"1919","DGKELBDO_03267",1.17126666666667,13.9490333333333,6.43153445592493,5.25250417152066e-05,0.000436197808355726,1.64011154658571
"1099","DGKELBDO_01932",1.13826666666667,13.6128666666667,6.41231471810392,5.39171013201146e-05,0.000446624697517506,1.61241776783174
"991","DGKELBDO_01743",0.600066666666665,15.5803333333333,6.40923263923666,5.41439849114089e-05,0.000447371511692247,1.60797214114973
"1709","DGKELBDO_02930",-0.429433333333332,16.64565,-6.4001672978649,5.48172668442564e-05,0.000451793695502285,1.59488873164713
"369","DGKELBDO_00689",-0.592933333333336,15.3858333333333,-6.39585254132854,5.51408680738245e-05,0.000453318895320487,1.5886576182537
"1765","DGKELBDO_03006",-0.546500000000002,14.8724333333333,-6.37224262508714,5.69481898381553e-05,0.000467003702131439,1.5545169017587
"672","DGKELBDO_01208",0.687966666666672,16.6990166666667,6.36512914373026,5.75050791552348e-05,0.000470391547489821,1.54421574844995
"2411","DGKELBDO_04034",-0.392733333333332,16.7393083333333,-6.36305484229394,5.76685649238961e-05,0.000470552479877776,1.54121062354278
"2115","DGKELBDO_03563",0.826800000000002,18.562875,6.34038057854369,5.94884450060445e-05,0.000483371165179387,1.5083233754255
"779","DGKELBDO_01382",-0.620333333333328,16.3675666666667,-6.33981010157442,5.95350182051629e-05,0.000483371165179387,1.5074950418585
"666","DGKELBDO_01198",0.406566666666667,16.251675,6.33669012250734,5.97904218766612e-05,0.000484243218763454,1.50296404370641
"1867","DGKELBDO_03195",1.12736666666667,15.1931666666667,6.32807337467803,6.05019079215206e-05,0.0004887956610351,1.49044346858799
"151","DGKELBDO_00226",0.852866666666667,17.074775,6.3151808969903,6.15834200885018e-05,0.000496307759925069,1.47169116589027
"1833","DGKELBDO_03143",-0.499266666666667,15.5882916666667,-6.28141369608703,6.45153455079979e-05,0.000518658993862823,1.42246890758264
"2798","DGKELBDO_04806",0.481366666666666,17.2604,6.27903007281258,6.47278808531063e-05,0.000519092220959225,1.41898843597798
"670","DGKELBDO_01206",0.490833333333335,16.84775,6.2753927570434,6.50536469461557e-05,0.000520429175569246,1.41367587767233
"1483","DGKELBDO_02607",0.85736666666666,20.0467,6.26929364791859,6.56038411670164e-05,0.000523550654386531,1.40476364051985
"519","DGKELBDO_00946",-0.631499999999996,19.8170166666667,-6.26691544897099,6.58197236384204e-05,0.000523995464099542,1.40128715399141
"319","DGKELBDO_00615",-0.599433333333334,14.4565333333333,-6.26102349892348,6.63578507758208e-05,0.00052699730033613,1.39267088517868
"355","DGKELBDO_00666",-0.773633333333331,15.4063166666667,-6.25890454551955,6.6552529773811e-05,0.000527263625714067,1.38957101064541
"907","DGKELBDO_01616",-0.421766666666667,17.4934666666667,-6.24854386146678,6.75132585840444e-05,0.000533309089204655,1.37440524651247
"2902","DGKELBDO_04987",0.353899999999999,17.7318416666667,6.24571062742882,6.77785559993113e-05,0.000533309089204655,1.37025545876835
"2851","DGKELBDO_04904",-0.505233333333333,15.377425,-6.24543335953129,6.78045785785869e-05,0.000533309089204655,1.36984929040407
"3192","DGKELBDO_05504",0.582100000000001,14.3653916666667,6.2324022163227,6.90397373259635e-05,0.000540699142282083,1.35074816935925
"1854","DGKELBDO_03171",1.26806666666667,15.1589833333333,6.23203755788331,6.90746459272343e-05,0.000540699142282083,1.35021331675406
"255","DGKELBDO_00390",-0.458633333333335,20.046625,-6.22262644267564,6.99821324548909e-05,0.000546495315972322,1.33640352751645
"2570","DGKELBDO_04315",-0.43503333333333,16.8595,-6.21731108076459,7.05003069396398e-05,0.000549230962634527,1.32859845112808
"2222","DGKELBDO_03734",-0.520733333333332,14.4138,-6.20938320012908,7.12808071363585e-05,0.000553992401306805,1.3169499602297
"2083","DGKELBDO_03518",1.34413333333333,13.41695,6.20200873777766,7.20151256551114e-05,0.000558373201761906,1.3061068771172
"1589","DGKELBDO_02753",0.73946666666667,15.6208,6.19663307359504,7.2555509873285e-05,0.000561056346507083,1.29819803941741
"1279","DGKELBDO_02251",-0.603566666666667,14.7329416666667,-6.19516219708452,7.27041231415046e-05,0.000561056346507083,1.29603335138518
"1728","DGKELBDO_02953",0.484900000000003,19.2189666666667,6.18838968028517,7.33926129381423e-05,0.00056503677537318,1.28606241331455
"3198","DGKELBDO_05513",-0.788766666666671,21.904825,-6.18076755212863,7.4175823941214e-05,0.000566883674930673,1.27483309451812
"2467","DGKELBDO_04130",-0.475333333333339,18.794675,-6.17980645115899,7.42752146969769e-05,0.000566883674930673,1.27341658403606
"406","DGKELBDO_00755",0.717599999999999,15.2316166666667,6.17967916933619,7.42883880254139e-05,0.000566883674930673,1.27322898129636
"375","DGKELBDO_00699",-0.784866666666666,14.1004,-6.17932054135959,7.43255185040521e-05,0.000566883674930673,1.27270038175285
"3138","DGKELBDO_05398",0.3294,16.5754,6.15222450156339,7.71891272100304e-05,0.000587355405188883,1.23271109880519
"1091","DGKELBDO_01918",-0.440433333333328,18.1749416666667,-6.14703522550969,7.77508898377656e-05,0.000590257335380903,1.2250410719657
"2290","DGKELBDO_03841",-0.783233333333339,17.196725,-6.1362230319841,7.89354519441526e-05,0.000597804034110809,1.20904817673684
"1041","DGKELBDO_01846",0.425233333333338,18.2102166666667,6.1346411209808,7.91103749297006e-05,0.000597804034110809,1.20670693880602
"2521","DGKELBDO_04227",0.938899999999997,15.6421416666667,6.1204385987334,8.06995402079226e-05,0.000608407593456965,1.18567169353819
"1600","DGKELBDO_02767",-0.938566666666667,18.4165583333333,-6.10599618606278,8.23506009002222e-05,0.000619427968150637,1.16425266804701
"1137","DGKELBDO_01986",1.48136666666667,13.4610833333333,6.10301248290269,8.2696178526642e-05,0.000619515980500192,1.15982406345548
"1682","DGKELBDO_02891",-0.860300000000002,14.206475,-6.10262665321526,8.27409790582469e-05,0.000619515980500192,1.15925130059037
"1702","DGKELBDO_02921",-0.427166666666668,17.9653083333333,-6.0976565299974,8.33204093906799e-05,0.000622430090242705,1.15187133529076
"588","DGKELBDO_01051",1.0422,17.08205,6.07824776162082,8.56250202094484e-05,0.000638189216686367,1.12301930671149
"124","DGKELBDO_00188",-0.361566666666661,15.9289333333333,-6.06669879546563,8.70286111128545e-05,0.000647176399002863,1.10582657910762
"764","DGKELBDO_01357",1.2246,17.2743083333333,6.06467442158925,8.72771640871414e-05,0.000647553017898246,1.10281103608976
"2838","DGKELBDO_04873",0.382166666666667,15.69015,6.05935688435385,8.79336730333208e-05,0.000650947914400511,1.0948872444122
"424","DGKELBDO_00779",-0.432300000000001,17.2852666666667,-6.05321734912952,8.86982374477383e-05,0.000655125582232505,1.08573371793253
"1920","DGKELBDO_03268",-0.694533333333334,14.029325,-6.05077703006851,8.90041039326028e-05,0.000655904117269091,1.08209396353526
"287","DGKELBDO_00528;DGKELBDO_00639;DGKELBDO_01496;DGKELBDO_03748;DGKELBDO_03886;DGKELBDO_05578",2.3775,13.62365,6.04703118246337,8.94757987037015e-05,0.000657898456985419,1.07650540326118
"742","DGKELBDO_01327",1.79753333333334,19.5441,6.03588308120223,9.0895494192424e-05,0.000666262606146309,1.05986169509203
"12","DGKELBDO_00017",1.74943333333334,15.798375,6.0349096699337,9.10205944215771e-05,0.000666262606146309,1.05840761246547
"1801","DGKELBDO_03075",-0.660533333333344,21.9380916666667,-6.02817720911347,9.18908849019833e-05,0.000671131641516271,1.04834707150638
"2395","DGKELBDO_04014",1.16853333333334,16.999375,6.02562985386686,9.22224907543888e-05,0.000672053429283653,1.04453883981862
"2547","DGKELBDO_04285",0.476466666666663,16.066425,6.02364795481139,9.24813717918857e-05,0.000672442330006778,1.04157533037858
"3035","DGKELBDO_05194",-0.409366666666664,19.302875,-6.00983684084043,9.43071163455996e-05,0.000684197083553884,1.02090866045556
"2195","DGKELBDO_03692",0.759133333333333,14.91445,5.99866112858752,9.5812660937755e-05,0.000693581917230828,1.00416623958873
"2147","DGKELBDO_03604",-0.760233333333332,15.5320916666667,-5.9898423040347,9.7018816521131e-05,0.000700762842510244,0.990942490674914
"2598","DGKELBDO_04353",-0.575866666666666,17.4765416666667,-5.95554926559055,0.00010186552433384,0.000734149770088817,0.939418031716221
"370","DGKELBDO_00690",-0.524466666666669,16.1905916666667,-5.94834098209544,0.000102916803971458,0.000740096225482663,0.928567038526886
"3234","DGKELBDO_05560",0.36453333333333,18.6320666666667,5.9389673124756,0.000104301252068759,0.000748407229756531,0.914445607827053
"1693","DGKELBDO_02907",0.398200000000006,17.580325,5.9239674768948,0.000106558194915413,0.000762928695324356,0.891823013768347
"1270","DGKELBDO_02238",-0.40523333333333,14.8373166666667,-5.92226007586566,0.000106818384727498,0.00076312173543313,0.889245951402108
"473","DGKELBDO_00866",-0.58883333333333,18.5463666666667,-5.91938051643999,0.000107258736925212,0.000764598229235937,0.884898777981354
"2237","DGKELBDO_03757",0.646600000000001,14.907625,5.90203546537952,0.000109952532097333,0.000780846303233989,0.858689206332414
"2961","DGKELBDO_05070",-0.699133333333336,14.6629666666667,-5.90163657342164,0.000110015325730706,0.000780846303233989,0.858085961910035
"2498","DGKELBDO_04192",0.415433333333333,17.1062,5.89459124919465,0.000111130733810515,0.00078705575980088,0.847427676355371
"3148","DGKELBDO_05435",0.426299999999994,16.20485,5.88890808914027,0.000112039281185293,0.000791776518441205,0.838825075134062
"1601","DGKELBDO_02768",-0.871633333333326,14.9359416666667,-5.88573428904852,0.000112550113136579,0.000793672349532084,0.83401894165231
"297","DGKELBDO_00563",-0.508499999999998,17.14575,-5.87733989990128,0.000113913233952486,0.000801557207510824,0.821300449613863
"1361","DGKELBDO_02398",-0.353033333333329,18.2084166666667,-5.84874718722708,0.000118690046209419,0.000832098055267568,0.777905667590003
"2919","DGKELBDO_05008",0.718200000000005,15.6182833333333,5.84832499126261,0.000118762161311111,0.000832098055267568,0.777264055439275
"368","DGKELBDO_00686",-0.84323333333333,14.5291,-5.84135882624909,0.000119958823184371,0.00083868647320355,0.766673982902807
"1523","DGKELBDO_02663",0.429533333333334,14.7676583333333,5.8323843704584,0.000121519470692142,0.000847341197949768,0.753020934851081
"184","DGKELBDO_00280",-0.428033333333332,17.29225,-5.8312706078453,0.000121714658629704,0.000847341197949768,0.751325761097416
"1555","DGKELBDO_02712",0.564033333333333,16.3586583333333,5.82730556114489,0.000122412256372007,0.000850378017238068,0.74528946414347
"3030","DGKELBDO_05182",0.414233333333332,17.9181416666667,5.82584290436944,0.00012267066752334,0.000850378017238068,0.743062196956419
"638","DGKELBDO_01119",-0.974866666666664,12.9721583333333,-5.81996230641603,0.000123715495729267,0.000855807826693789,0.734104488498797
"1272","DGKELBDO_02240",-0.897233333333331,13.0282166666667,-5.80660104582422,0.000126124897031626,0.000870634310311141,0.713733877566492
"2005","DGKELBDO_03387",-0.3931,16.5536166666667,-5.78943472533134,0.000129294169750442,0.000890632680891469,0.687525628031647
"1377","DGKELBDO_02425",0.718333333333337,13.8225083333333,5.78671817388803,0.000129803439697443,0.000892262299768975,0.683374445343309
"10","DGKELBDO_00015",0.62006666666667,13.25405,5.78115996872745,0.000130852111382784,0.000897585133007274,0.674877711729202
"1707","DGKELBDO_02928",-0.657266666666661,19.75715,-5.76711516792247,0.000133542427595446,0.000914123060862551,0.653388515423934
"1049","DGKELBDO_01860",0.401033333333332,16.220625,5.76510083467422,0.000133933089429306,0.000914883233011878,0.650304242189243
"1762","DGKELBDO_03002",-0.823833333333333,17.60795,-5.75400924267456,0.000136106147029732,0.000927790235586007,0.633311091367428
"743","DGKELBDO_01328",1.84663333333333,18.182625,5.72547690681837,0.000141870777774989,0.000965075228440254,0.589518762025696
"2355","DGKELBDO_03968",-0.746533333333334,14.54515,-5.71962593970251,0.000143084746624919,0.000971313881652977,0.580524516453114
"489","DGKELBDO_00897",-0.521833333333332,14.44965,-5.70595287499723,0.000145965041894775,0.000988814942194004,0.559487382463004
"1521","DGKELBDO_02660",0.837766666666671,17.6782916666667,5.70004272231401,0.00014722911639692,0.000995317497625462,0.55038607355193
"199","DGKELBDO_00304",-0.316333333333329,16.857275,-5.69764146667859,0.000147746030109856,0.000996752599009173,0.546686883734282
"2409","DGKELBDO_04032",0.605699999999999,20.0401333333333,5.68507078560537,0.000150483848352182,0.0010131340572188,0.527308363298074
"1512","DGKELBDO_02651",0.475566666666667,15.3274333333333,5.67965443666978,0.000151680117184372,0.00101721814135834,0.518951931194783
"1110","DGKELBDO_01944",-0.324299999999997,16.4865333333333,-5.67855674839883,0.000151923788143893,0.00101721814135834,0.517257902177567
"1012","DGKELBDO_01801",1.53803333333334,11.6470166666667,5.67810978578826,0.000152023126871708,0.00101721814135834,0.516568070298629
"3246","DGKELBDO_05573",-0.625233333333336,15.9301583333333,-5.67509925628018,0.000152694031535752,0.00101962218609179,0.511920963611253
"492","DGKELBDO_00900",0.72356666666667,20.303675,5.66433446580218,0.000155118922323855,0.00103370491617852,0.495293924647923
"380","DGKELBDO_00706",-0.597899999999997,15.9467666666667,-5.65683274043752,0.000156833012118018,0.00104300328384178,0.48369740424771
"142","DGKELBDO_00216",0.397233333333336,17.2773916666667,5.64289790270474,0.000160070809237379,0.00106237664873165,0.462135493335193
"404","DGKELBDO_00753",1.27273333333334,12.4015833333333,5.6388412695641,0.000161026706252206,0.00106440736827805,0.455853431218529
"112","DGKELBDO_00174",-0.592433333333329,16.6115583333333,-5.63883834187737,0.000161027398318348,0.00106440736827805,0.455848896604905
"724","DGKELBDO_01306",-0.5853,14.5357333333333,-5.63539475657647,0.000161843613804335,0.00106764577493505,0.450514396221756
"2797","DGKELBDO_04805",0.803733333333334,14.0601166666667,5.62940260372379,0.000163274428065704,0.00107491736143055,0.441227945364872
"1037","DGKELBDO_01838",-0.61843333333333,14.7505333333333,-5.61486517919537,0.000166801988090129,0.00109543669110025,0.418677540791434
"1242","DGKELBDO_02154",-1.09816666666667,12.5139333333333,-5.61330495278798,0.000167185378284651,0.00109543669110025,0.416255575904177
"2183","DGKELBDO_03678",0.352566666666668,15.8109583333333,5.61245113280017,0.000167395582380845,0.00109543669110025,0.414930033868547
"2168","DGKELBDO_03657",-0.349333333333327,19.2735333333333,-5.60933335835017,0.000168165548816651,0.00109827879386843,0.410088877153649
"2979","DGKELBDO_05107",0.684600000000001,15.8799583333333,5.59889649759302,0.000170770604641619,0.00111118662319402,0.393873095037918
"1988","DGKELBDO_03360",-0.355099999999997,16.3136916666667,-5.59869559042073,0.000170821170986123,0.00111118662319402,0.393560796339797
"1891","DGKELBDO_03233",1.1472,16.5959083333333,5.59167182283465,0.000172599044411604,0.00112052395498962,0.382639223328517
"1872","DGKELBDO_03203",1.3338,16.7468583333333,5.57623541447971,0.000176575952481042,0.00114407230993657,0.358612351287969
"3124","DGKELBDO_05352",0.709600000000002,17.682425,5.56954142181331,0.000178330761778283,0.00115315860185483,0.348182809484172
"2529","DGKELBDO_04241",0.363299999999999,15.4789333333333,5.56411194579655,0.000179767717811015,0.00116015773703676,0.339718866590106
"2371","DGKELBDO_03985",-0.442566666666666,14.4343583333333,-5.56216836734043,0.000180285093778037,0.00116120635205066,0.336688050324462
"2109","DGKELBDO_03551",0.428133333333328,19.0994416666667,5.55060788385182,0.000183395403110816,0.0011789189763823,0.318649784274296
"296","DGKELBDO_00560",2.4232,13.1108416666667,5.53592992741443,0.000187426991149821,0.00120247277459258,0.295720449235854
"741","DGKELBDO_01326",1.6624,20.0380333333333,5.53192973479657,0.000188542004488495,0.00120725917551146,0.289466313593215
"2473","DGKELBDO_04138",-0.294833333333326,18.970625,-5.52859772536589,0.000189476157791523,0.00121087107088645,0.284255158073377
"2788","DGKELBDO_04778",0.373933333333337,17.2894916666667,5.52305627162448,0.00019104066976703,0.00121848941808523,0.275585088306387
"2928","DGKELBDO_05020",-0.449366666666666,14.6372583333333,-5.52068155878486,0.000191715322323246,0.00122041349152074,0.271868345398671
"1398","DGKELBDO_02470",0.472866666666667,15.3670666666667,5.51509625228418,0.000193312114355733,0.00122818881198438,0.263123507860024
"3034","DGKELBDO_05193",-0.423366666666666,19.0161666666667,-5.50962131185724,0.000194891095633045,0.0012358210560297,0.254547265536376
"3245","DGKELBDO_05572",-0.558800000000005,16.1635166666667,-5.50570471873201,0.000196029064263151,0.00124063268523991,0.248409549610763
"2708","DGKELBDO_04613",0.4861,19.7783416666667,5.50118865320286,0.00019734999212979,0.00124658141746848,0.241329754166531
"2819","DGKELBDO_04838",-0.461299999999996,14.8796166666667,-5.49020467672288,0.000200602441795183,0.0012646843729361,0.224098459918802
"6","DGKELBDO_00009",-0.392266666666666,15.8417416666667,-5.47859734042516,0.000204101532345854,0.0012842696419916,0.205871070478103
"1069","DGKELBDO_01887",-1.00776666666667,17.24505,-5.46161487901173,0.000209338450035885,0.00131362395564699,0.179169277899802
"3137","DGKELBDO_05397;DGKELBDO_03194",-1.0036,15.1288916666667,-5.46087576948617,0.000209569591946127,0.00131362395564699,0.178006256448652
"557","DGKELBDO_01003",-0.438299999999998,16.1609583333333,-5.45585495252672,0.000211146955909876,0.00132080470883584,0.170103775501984
"428","DGKELBDO_00783",-0.365966666666669,17.9100166666667,-5.45372055325934,0.000211821329439739,0.00132080470883584,0.166743294043322
"1465","DGKELBDO_02583",-0.307633333333332,17.8111333333333,-5.45338933861096,0.000211926183416509,0.00132080470883584,0.166221760204737
"3115","DGKELBDO_05335",1.62226666666666,14.345875,5.44558288953043,0.000214413552776787,0.00133376643476359,0.153925248290403
"2472","DGKELBDO_04137",0.54856666666667,16.7625916666667,5.44191603694479,0.000215592621733962,0.00133855608788145,0.148146405334412
"3178","DGKELBDO_05486",1.1238,14.0600166666667,5.42500975264141,0.000221118674962864,0.00136816279737822,0.121478558698187
"1295","DGKELBDO_02300",0.424366666666671,14.963525,5.42477195127857,0.000221197469380526,0.00136816279737822,0.121103170424406
"1076","DGKELBDO_01897",-0.596200000000007,16.1760833333333,-5.4180016667727,0.000223453342785589,0.00137950818414046,0.110412457557752
"2131","DGKELBDO_03585",-0.621399999999998,16.6666666666667,-5.40737730658892,0.000227042849129805,0.00139902862966615,0.0936231286576472
"214","DGKELBDO_00326",0.625699999999997,15.8864333333333,5.40288457762454,0.000228579141348584,0.00140584765130182,0.0865187195296491
"2243","DGKELBDO_03766",-0.453500000000004,13.9293333333333,-5.39226796036655,0.000232253580954311,0.00142368661771623,0.0697194403827694
"1876","DGKELBDO_03207",0.511966666666666,17.0867666666667,5.39199226240292,0.000232349833086939,0.00142368661771623,0.0692829802422867
"2025","DGKELBDO_03432",1.0046,15.5026083333333,5.38148813890834,0.000236048813382183,0.00144364806988131,0.0526459773687469
"1460","DGKELBDO_02577",1.53953333333333,15.0076333333333,5.38011448508945,0.000236537147605844,0.00144393572195209,0.0504691827293371
"2791","DGKELBDO_04787",0.985166666666666,13.619925,5.37879127870078,0.000237008563101072,0.0014441192150218,0.0483720844492126
"2056","DGKELBDO_03481",-0.4541,18.1174083333333,-5.37221639547866,0.000239365833107387,0.0014557713864821,0.0379482227998338
"998","DGKELBDO_01752",0.443466666666666,17.7194833333333,5.37085255279813,0.00023985791975896,0.00145605772439947,0.035785230542321
"883","DGKELBDO_01582",-0.4329,15.7593083333333,-5.3674492191555,0.000241090567390026,0.00145950856519703,0.0303865789383879
"2664","DGKELBDO_04491",-0.581499999999998,17.3874416666667,-5.36682192291949,0.000241318500541441,0.00145950856519703,0.029391334858329
"2668","DGKELBDO_04502",1.58593333333333,11.9865666666667,5.34731724665727,0.000248521162986179,0.00150029750053649,-0.00158112066016081
"585","DGKELBDO_01047",-1.00296666666667,13.166,-5.34444624466555,0.000249600501735935,0.00150403838246774,-0.00614455843416106
"1105","DGKELBDO_01938",-0.301766666666669,17.1102833333333,-5.33292138838171,0.00025398359249395,0.0015276366077945,-0.0244746698626539
"269","DGKELBDO_00467",-0.373766666666668,15.2449,-5.31298035347398,0.000261761752732632,0.00157068968655323,-0.0562337935667951
"154","DGKELBDO_00231",-0.77183333333333,14.708225,-5.31112852569953,0.000262496803666412,0.00157068968655323,-0.0591858872529887
"1445","DGKELBDO_02555",-0.621366666666663,15.3671416666667,-5.31091504867631,0.000262581680484296,0.00157068968655323,-0.059526232255017
"102","DGKELBDO_00160",-0.289333333333335,17.8474833333333,-5.30332738833991,0.000265617484027745,0.00157735745518632,-0.071627259122133
"2765","DGKELBDO_04753",0.606500000000006,14.0477166666667,5.30321780174772,0.00026566160143158,0.00157735745518632,-0.071802089079446
"3165","DGKELBDO_05469",1.48633333333334,14.8165583333333,5.30291133514859,0.0002657850201639,0.00157735745518632,-0.0722910220946877
"2145","DGKELBDO_03602",-0.516766666666665,18.4314,-5.30221267798266,0.000266066607650376,0.00157735745518632,-0.0734056993518415
"689","DGKELBDO_01233",0.639500000000002,16.6863166666667,5.30211312108679,0.000266106758943413,0.00157735745518632,-0.0735645435308525
"2635","DGKELBDO_04416",-0.306133333333335,19.0876,-5.29860477482555,0.000267525791432918,0.00158290124695933,-0.079163020545975
"781","DGKELBDO_01384",-0.346699999999998,15.2984833333333,-5.28058471830303,0.000274942144494929,0.00162384602308196,-0.107945347937098
"740","DGKELBDO_01325",1.40593333333334,19.7604833333333,5.27935531944447,0.000275456009152103,0.00162394966116339,-0.10991061594216
"2272","DGKELBDO_03816",0.372400000000003,16.34825,5.27534417949232,0.000277139689738062,0.00163093716694773,-0.116324106845311
"3050","DGKELBDO_05209",-0.393399999999993,21.060975,-5.26922744949954,0.000279728261145593,0.00164321520730409,-0.126108517212947
"1701","DGKELBDO_02920",-0.391899999999996,16.2344833333333,-5.26580258267876,0.000281188847176692,0.00164883496050562,-0.131589225186543
